window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779537217675,1779537218675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,187,1,0,0,0,0,1,1,185,1,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,1,1,1,1,2,1,0,normal,derived,0,0
1779537218675,1779537219675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,205,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537219675,1779537220675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,258,21,0,0,0,0,21,21,216,21,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537220675,1779537221675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,258,25,0,0,0,0,25,25,208,25,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537221675,1779537222675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,182,20,0,0,0,0,20,20,142,20,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537222675,1779537223675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,150,16,0,0,0,0,16,16,118,16,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,1,0,1,0,1,1,0,normal,derived,0,0
1779537223675,1779537224675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,248,21,0,0,0,0,21,21,206,21,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537224675,1779537225675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,350,20,0,0,0,0,20,20,310,20,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,-1,0,1,0,1,1,0,path_degradation,event_manifest,1,0
1779537225675,1779537226675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,369,20,0,0,0,0,20,20,329,20,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,1,0,1,0,1,1,0,path_degradation,event_manifest,1,0
1779537226675,1779537227675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,296,21,0,0,0,0,21,20,255,20,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0
1779537227675,1779537228675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,251,14,0,0,0,0,14,15,222,15,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0
1779537228675,1779537229675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,199,13,0,0,0,0,13,11,175,11,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0
1779537229675,1779537230675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,214,13,0,0,0,0,13,14,187,14,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0
1779537230675,1779537231675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,240,15,0,0,0,0,15,15,210,15,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0
1779537231675,1779537232676,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,243,13,0,0,0,0,13,11,219,11,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0
1779537232676,1779537233675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,226,19,0,0,0,0,19,20,187,20,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0
1779537233675,1779537234675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,238,20,0,0,0,0,20,20,198,20,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0
1779537234675,1779537235675,1.000,path-degradation-netem-20260523T114400Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,204,13,0,0,0,0,13,11,180,11,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0
