window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779536935041,1779536936041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,159,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,44,44,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779536936041,1779536937041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,177,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,44,44,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536937041,1779536938041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,221,20,4,0,4,4,20,20,181,20,0,0,0,0,0,0,0,48,48,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536938041,1779536939041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,269,20,4,0,4,4,20,20,229,20,0,0,0,0,0,0,0,52,52,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536939041,1779536940041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,289,25,5,0,5,5,25,25,239,25,0,0,0,0,0,0,0,57,57,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536940041,1779536941041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,236,20,4,0,4,4,20,20,196,20,0,0,0,0,0,0,0,61,61,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536941041,1779536942041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,244,20,4,0,4,4,20,20,204,20,0,0,0,0,0,0,0,65,65,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536942041,1779536943041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,272,25,5,0,5,5,25,25,222,25,0,0,0,0,0,0,0,70,70,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536943041,1779536944041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,2029,590,119,0,119,119,591,589,854,589,0,0,0,0,0,0,0,190,191,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779536944041,1779536945041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,17345,5704,1137,0,1137,1137,5703,5696,5941,5696,0,0,0,0,0,0,0,1328,1334,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779536945041,1779536946041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,17644,5825,1164,0,1164,1164,5826,5827,5992,5827,0,0,0,0,0,0,0,2498,2512,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779536946041,1779536947041,1.000,conntrack-pressure-20260523T113900Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,17813,5891,931,0,931,931,5890,5890,6034,5890,0,0,0,0,0,0,0,3429,3441,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
