window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779525257236,1779525258236,1.000,backend-rollout-restart-20260523T083411Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,41,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,131,131,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779525258236,1779525259236,1.000,backend-rollout-restart-20260523T083411Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,131,131,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525259236,1779525260236,1.000,backend-rollout-restart-20260523T083411Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,100,25,5,0,5,5,25,25,50,25,0,0,0,0,0,0,0,136,136,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525260236,1779525261236,1.000,backend-rollout-restart-20260523T083411Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,72,20,4,0,4,4,20,20,32,20,0,0,0,0,0,0,0,140,140,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525261236,1779525262236,1.000,backend-rollout-restart-20260523T083411Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,107,25,5,0,5,5,25,25,57,25,0,0,0,0,0,0,0,145,145,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525262236,1779525263236,1.000,backend-rollout-restart-20260523T083411Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,71,20,4,0,4,4,20,20,31,20,0,0,0,0,0,0,0,149,149,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525263236,1779525264236,1.000,backend-rollout-restart-20260523T083411Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,81,20,4,0,4,4,20,20,41,20,0,0,0,0,0,0,0,153,153,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525264236,1779525265236,1.000,backend-rollout-restart-20260523T083411Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,110,25,5,0,5,5,25,25,60,25,0,0,0,0,0,0,0,158,158,0,0,0,600,30,2,1,1,0,0,1,0,0,0,0,normal,derived,0,0
1779525265236,1779525266236,1.000,backend-rollout-restart-20260523T083411Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,85,20,4,0,4,4,20,20,45,20,0,0,0,0,0,0,0,162,162,0,0,0,600,30,1,1,0,-1,0,0,0,1,1,0,normal,derived,0,0
1779525266236,1779525267236,1.000,backend-rollout-restart-20260523T083411Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,78,20,4,0,4,4,20,20,38,20,0,0,0,0,0,0,0,166,166,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0
