window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779525756267,1779525757267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,698,698,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779525757267,1779525758267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,698,698,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525758267,1779525759267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,95,20,4,0,4,4,20,20,55,20,0,0,0,0,0,0,0,702,702,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525759267,1779525760267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,67,20,4,0,4,4,20,20,27,20,0,0,0,0,0,0,0,706,706,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525760267,1779525761267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,95,25,5,0,5,5,25,25,45,25,0,0,0,0,0,0,0,711,711,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525761267,1779525762267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,68,20,4,0,4,4,20,20,28,20,0,0,0,0,0,0,0,715,715,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525762267,1779525763267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,70,20,4,0,4,4,20,20,30,20,0,0,0,0,0,0,0,719,719,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525763267,1779525764267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,229,25,5,0,5,5,25,25,179,25,0,0,0,0,0,0,0,724,724,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525764267,1779525765267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,4487,1490,291,0,291,291,1490,1489,1508,1489,0,0,0,0,0,0,0,1017,1027,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525765267,1779525766267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,15278,5092,957,0,957,957,5092,5084,5104,5084,0,0,0,0,0,0,0,1978,1994,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525766267,1779525767267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,7758,2590,508,0,508,508,2590,2574,2592,2574,0,0,0,0,0,0,0,2480,2484,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525767267,1779525768267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,2852,953,187,0,187,187,953,935,964,935,0,0,0,0,0,0,0,2667,2669,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525768267,1779525769267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,3075,1029,192,0,192,192,1029,1010,1036,1010,0,0,0,0,0,0,0,2860,2860,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525769267,1779525770267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,4170,1394,276,0,276,276,1394,1381,1395,1381,0,0,0,0,0,0,0,3145,3154,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525770267,1779525771267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,4339,1447,283,0,283,283,1447,1439,1453,1439,0,0,0,0,0,0,0,3429,3435,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525771267,1779525772267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,11765,3923,637,0,637,637,3923,3912,3930,3912,0,0,0,0,0,0,0,4056,4063,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525772267,1779525773267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,12347,4116,597,0,597,597,4117,4105,4131,4105,0,0,0,0,0,0,0,4662,4678,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525773267,1779525774267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,7469,2494,360,0,360,360,2494,2478,2492,2478,0,0,0,0,0,0,0,5012,5015,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525774267,1779525775267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,2689,901,139,0,139,139,900,882,906,882,0,0,0,0,0,0,0,5151,5151,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525775267,1779525776267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,1718,582,63,0,63,63,582,567,569,568,0,0,0,0,0,0,0,5190,5185,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525776267,1779525777267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,7100,2364,280,0,280,280,2364,2356,2382,2355,0,0,0,0,0,0,0,5471,5469,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525777267,1779525778267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,7312,2437,301,0,301,301,2437,2427,2446,2427,0,0,0,0,0,0,0,5771,5769,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525778267,1779525779267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,2250,754,110,0,110,110,754,734,762,734,0,0,0,0,0,0,0,5878,5869,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779525779267,1779525780267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,27,8,0,0,0,0,8,0,19,0,0,0,0,0,0,0,0,5878,5869,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,0,1
1779525780267,1779525781267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,5878,5869,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,0,1
1779525781267,1779525782267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,8,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,5878,5869,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,0,1
1779525782267,1779525783267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,17,1,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,5878,5869,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525783267,1779525784267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,64,15,2,0,2,2,15,15,34,15,0,0,0,0,0,0,0,5880,5871,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525784267,1779525785267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,101,25,3,0,3,3,25,25,51,25,0,0,0,0,0,0,0,5883,5874,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525785267,1779525786267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,77,16,1,0,1,1,16,15,46,15,0,0,0,0,0,0,0,5884,5875,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525786267,1779525787267,1.000,conntrack-pressure-20260523T084229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,27,1,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,5884,5875,1,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
