window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779536988214,1779536989214,1.000,conntrack-pressure-20260523T114000Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,179,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,9019,9019,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779536989214,1779536990214,1.000,conntrack-pressure-20260523T114000Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,206,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,9019,9019,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536990214,1779536991214,1.000,conntrack-pressure-20260523T114000Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,227,20,2,0,2,2,20,20,187,20,0,0,0,0,0,0,0,9021,9021,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536991214,1779536992214,1.000,conntrack-pressure-20260523T114000Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,274,20,1,0,1,1,20,20,234,20,0,0,0,0,0,0,0,9022,9022,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536992214,1779536993214,1.000,conntrack-pressure-20260523T114000Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,248,25,1,0,1,1,25,25,200,25,0,0,0,0,0,0,0,9023,9023,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536993214,1779536994214,1.000,conntrack-pressure-20260523T114000Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,255,20,4,0,4,4,20,20,213,20,0,0,0,0,0,0,0,9027,9027,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536994214,1779536995214,1.000,conntrack-pressure-20260523T114000Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,201,20,1,0,1,1,20,20,161,20,0,0,0,0,0,0,0,9028,9028,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536995214,1779536996214,1.000,conntrack-pressure-20260523T114000Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,430,25,1,0,1,1,25,25,380,25,0,0,0,0,0,0,0,9029,9029,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779536996214,1779536997214,1.000,conntrack-pressure-20260523T114000Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,6637,2153,146,0,146,146,2153,2149,2335,2149,0,0,0,0,0,0,0,9188,9204,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
1779536997214,1779536998214,1.000,conntrack-pressure-20260523T114000Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,19149,6324,529,0,529,529,6327,6326,6503,6326,0,0,0,0,0,0,0,9719,9748,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0
