window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779520959525,1779520960525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,233,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,131,131,0,0,0,60,10,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779520960525,1779520961525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,145,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,131,131,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779520961525,1779520962525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,207,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,131,131,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779520962525,1779520963525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,207,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,131,131,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779520963525,1779520964525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,164,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,131,131,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779520964525,1779520965525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,156,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,131,131,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779520965525,1779520966525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,72,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,131,131,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779520966525,1779520967525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,137,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,131,131,0,0,0,60,10,2,1,1,0,0,0,1,1,0,0,normal,derived,0,0
1779520967525,1779520968525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,179,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,131,131,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779520968525,1779520969525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,198,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,154,58,1,73,73,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779520969525,1779520970525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,195,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,58,58,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779520970525,1779520971525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,182,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,58,58,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
