ts_unix_ms,ok,status_code,latency_ms,error
1779602309201,1,200,7.656,
1779602309202,1,200,19.387,
1779602309202,1,200,13.743,
1779602309203,1,200,15.904,
1779602309205,1,200,13.495,
1779602309205,1,200,17.023,
1779602309206,1,200,12.987,
1779602309207,1,200,9.115,
1779602309207,1,200,18.204,
1779602309207,1,200,11.840,
1779602309208,1,200,13.102,
1779602309209,1,200,19.775,
1779602309210,1,200,9.270,
1779602309210,1,200,9.307,
1779602309211,1,200,21.957,
1779602309214,1,200,4.306,
1779602309214,1,200,8.793,
1779602309215,1,200,12.309,
1779602309216,1,200,8.894,
1779602309217,1,200,10.712,
1779602309218,1,200,10.160,
1779602309219,1,200,17.372,
1779602309220,1,200,5.531,
1779602309221,1,200,16.298,
1779602309222,1,200,18.201,
1779602309222,1,200,7.902,
1779602309223,1,200,12.732,
1779602309223,1,200,16.654,
1779602309225,1,200,7.851,
1779602309227,1,200,4.629,
1779602309227,1,200,10.198,
1779602309227,1,200,16.304,
1779602309228,1,200,14.396,
1779602309229,1,200,20.877,
1779602309229,1,200,8.480,
1779602309230,1,200,11.286,
1779602309231,1,200,14.881,
1779602309232,1,200,21.228,
1779602309233,1,200,9.286,
1779602309235,1,200,7.941,
1779602309236,1,200,5.074,
1779602309237,1,200,14.931,
1779602309238,1,200,9.100,
1779602309238,1,200,10.852,
1779602309240,1,200,17.607,
1779602309241,1,200,9.430,
1779602309242,1,200,21.405,
1779602309242,1,200,11.274,
1779602309243,1,200,14.340,
1779602309243,1,200,13.315,
1779602309246,1,200,10.907,
1779602309247,1,200,8.354,
1779602309247,1,200,11.466,
1779602309247,1,200,20.482,
1779602309249,1,200,6.092,
1779602309250,1,200,6.886,
1779602309250,1,200,9.932,
1779602309251,1,200,25.163,
1779602309251,1,200,9.218,
1779602309251,1,200,14.543,
1779602309253,1,200,7.190,
1779602309254,1,200,21.480,
1779602309256,1,200,4.268,
1779602309257,1,200,10.452,
1779602309259,1,200,16.558,
1779602309259,1,200,21.495,
1779602309260,1,200,10.154,
1779602309260,1,200,9.957,
1779602309261,1,200,20.137,
1779602309262,1,200,14.489,
1779602309262,1,200,11.696,
1779602309263,1,200,16.100,
1779602309264,1,200,13.018,
1779602309265,1,200,11.913,
1779602309266,1,200,17.570,
1779602309267,1,200,7.731,
1779602309268,1,200,9.240,
1779602309270,1,200,12.304,
1779602309271,1,200,10.867,
1779602309271,1,200,11.101,
1779602309272,1,200,7.966,
1779602309273,1,200,16.956,
1779602309274,1,200,12.221,
1779602309274,1,200,19.484,
1779602309274,1,200,8.193,
1779602309275,1,200,11.507,
1779602309275,1,200,13.737,
1779602309277,1,200,8.778,
1779602309278,1,200,11.226,
1779602309279,1,200,5.329,
1779602309280,1,200,7.663,
1779602309281,1,200,18.327,
1779602309281,1,200,11.504,
1779602309282,1,200,17.524,
1779602309284,1,200,11.693,
1779602309285,1,200,7.714,
1779602309285,1,200,14.417,
1779602309287,1,200,11.885,
1779602309288,1,200,14.344,
1779602309290,1,200,10.649,
1779602309292,1,200,7.750,
1779602309293,1,200,5.810,
1779602309293,1,200,10.655,
1779602309293,1,200,18.907,
1779602309294,1,200,14.683,
1779602309295,1,200,23.371,
1779602309295,1,200,10.027,
1779602309296,1,200,14.603,
1779602309296,1,200,7.994,
1779602309297,1,200,18.583,
1779602309298,1,200,4.627,
1779602309300,1,200,6.960,
1779602309302,1,200,9.421,
1779602309303,1,200,7.909,
1779602309304,1,200,8.435,
1779602309304,1,200,14.430,
1779602309305,1,200,12.677,
1779602309307,1,200,4.671,
1779602309309,1,200,10.784,
1779602309309,1,200,13.455,
1779602309310,1,200,25.071,
1779602309311,1,200,29.773,
1779602309311,1,200,13.708,
1779602309311,1,200,15.495,
1779602309312,1,200,36.395,
1779602309312,1,200,17.632,
1779602309313,1,200,13.111,
1779602309315,1,200,10.945,
1779602309316,1,200,2.720,
1779602309318,1,200,8.210,
1779602309319,1,200,6.639,
1779602309321,1,200,13.714,
1779602309321,1,200,11.862,
1779602309322,1,200,12.847,
1779602309323,1,200,7.875,
1779602309323,1,200,12.914,
1779602309324,1,200,12.818,
1779602309325,1,200,20.035,
1779602309326,1,200,15.254,
1779602309328,1,200,15.815,
1779602309328,1,200,23.527,
1779602309328,1,200,25.540,
1779602309331,1,200,13.174,
1779602309332,1,200,8.954,
1779602309333,1,200,14.471,
1779602309335,1,200,13.569,
1779602309336,1,200,14.029,
1779602309337,1,200,12.082,
1779602309338,1,200,22.030,
1779602309338,1,200,16.665,
1779602309338,1,200,15.651,
1779602309339,1,200,14.868,
1779602309340,1,200,8.179,
1779602309340,1,200,14.229,
1779602309341,1,200,13.320,
1779602309342,1,200,13.766,
1779602309343,1,200,6.925,
1779602309345,1,200,17.167,
1779602309346,1,200,12.411,
1779602309346,1,200,7.964,
1779602309348,1,200,7.113,
1779602309348,1,200,8.870,
1779602309349,1,200,11.036,
1779602309351,1,200,13.561,
1779602309353,1,200,4.302,
1779602309354,1,200,7.985,
1779602309354,1,200,21.623,
1779602309355,1,200,16.739,
1779602309356,1,200,14.187,
1779602309357,1,200,14.221,
1779602309358,1,200,23.176,
1779602309359,1,200,11.263,
1779602309359,1,200,17.877,
1779602309360,1,200,14.733,
1779602309360,1,200,13.619,
1779602309361,1,200,21.475,
1779602309362,1,200,13.618,
1779602309364,1,200,7.084,
1779602309365,1,200,10.174,
1779602309365,1,200,14.822,
1779602309366,1,200,11.915,
1779602309366,1,200,12.063,
1779602309368,1,200,9.058,
1779602309371,1,200,11.274,
1779602309371,1,200,11.869,
1779602309372,1,200,18.675,
1779602309372,1,200,7.029,
1779602309373,1,200,9.021,
1779602309373,1,200,7.958,
1779602309375,1,200,17.056,
1779602309375,1,200,14.591,
1779602309376,1,200,19.159,
1779602309378,1,200,6.592,
1779602309378,1,200,12.134,
1779602309379,1,200,16.648,
1779602309380,1,200,20.216,
1779602309381,1,200,12.677,
1779602309382,1,200,9.272,
1779602309383,1,200,17.359,
1779602309384,1,200,12.520,
1779602309384,1,200,10.909,
1779602309385,1,200,9.806,
1779602309387,1,200,6.332,
1779602309388,1,200,16.275,
1779602309389,1,200,11.101,
1779602309390,1,200,11.285,
1779602309391,1,200,18.611,
1779602309392,1,200,10.204,
1779602309392,1,200,8.748,
1779602309393,1,200,6.026,
1779602309394,1,200,13.914,
1779602309395,1,200,20.262,
1779602309396,1,200,13.216,
1779602309397,1,200,20.719,
1779602309399,1,200,20.058,
1779602309399,1,200,4.485,
1779602309400,1,200,11.160,
1779602309401,1,200,16.763,
1779602309403,1,200,18.412,
1779602309404,1,200,13.190,
1779602309405,1,200,11.746,
1779602309405,1,200,6.763,
1779602309406,1,200,5.059,
1779602309407,1,200,14.542,
1779602309409,1,200,16.765,
1779602309409,1,200,12.111,
1779602309411,1,200,14.712,
1779602309412,1,200,16.713,
1779602309414,1,200,9.570,
1779602309414,1,200,23.737,
1779602309416,1,200,16.003,
1779602309417,1,200,10.634,
1779602309418,1,200,19.325,
1779602309419,1,200,7.840,
1779602309420,1,200,14.190,
1779602309420,1,200,7.987,
1779602309422,1,200,33.596,
1779602309422,1,200,12.989,
1779602309423,1,200,6.535,
1779602309423,1,200,19.803,
1779602309424,1,200,16.719,
1779602309425,1,200,15.907,
1779602309427,1,200,21.896,
1779602309427,1,200,13.364,
1779602309427,1,200,8.219,
1779602309429,1,200,7.558,
1779602309431,1,200,16.716,
1779602309431,1,200,6.514,
1779602309433,1,200,10.567,
1779602309434,1,200,11.721,
1779602309436,1,200,9.055,
1779602309437,1,200,18.428,
1779602309438,1,200,18.079,
1779602309439,1,200,14.735,
1779602309440,1,200,12.832,
1779602309441,1,200,23.739,
1779602309442,1,200,18.711,
1779602309444,1,200,23.919,
1779602309445,1,200,13.965,
1779602309446,1,200,9.742,
1779602309447,1,200,16.126,
1779602309447,1,200,17.730,
1779602309449,1,200,14.309,
1779602309450,1,200,11.841,
1779602309450,1,200,22.852,
1779602309450,1,200,17.560,
1779602309451,1,200,12.338,
1779602309453,1,200,11.538,
1779602309454,1,200,13.347,
1779602309455,1,200,15.268,
1779602309457,1,200,20.647,
1779602309459,1,200,12.924,
1779602309460,1,200,13.079,
1779602309460,1,200,11.549,
1779602309461,1,200,15.706,
1779602309462,1,200,11.730,
1779602309464,1,200,8.562,
1779602309464,1,200,13.799,
1779602309465,1,200,10.831,
1779602309466,1,200,21.191,
1779602309467,1,200,7.132,
1779602309468,1,200,14.498,
1779602309468,1,200,9.588,
1779602309470,1,200,4.201,
1779602309470,1,200,19.323,
1779602309471,1,200,21.152,
1779602309471,1,200,23.696,
1779602309473,1,200,12.929,
1779602309475,1,200,13.032,
1779602309478,1,200,7.924,
1779602309478,1,200,5.062,
1779602309479,1,200,14.447,
1779602309479,1,200,21.993,
1779602309480,1,200,8.803,
1779602309480,1,200,15.007,
1779602309481,1,200,13.139,
1779602309481,1,200,20.157,
1779602309485,1,200,5.083,
1779602309486,1,200,6.720,
1779602309487,1,200,22.921,
1779602309489,1,200,21.825,
1779602309490,1,200,11.880,
1779602309491,1,200,9.234,
1779602309491,1,200,13.200,
1779602309491,1,200,15.972,
1779602309493,1,200,22.365,
1779602309494,1,200,15.659,
1779602309495,1,200,13.659,
1779602309495,1,200,8.491,
1779602309496,1,200,4.723,
1779602309497,1,200,28.091,
1779602309498,1,200,12.345,
1779602309498,1,200,27.920,
1779602309500,1,200,5.916,
1779602309501,1,200,14.477,
1779602309502,1,200,21.774,
1779602309503,1,200,9.529,
1779602309504,1,200,9.002,
1779602309506,1,200,5.188,
1779602309506,1,200,10.485,
1779602309507,1,200,6.472,
1779602309508,1,200,13.710,
1779602309509,1,200,11.500,
1779602309512,1,200,22.196,
1779602309512,1,200,21.356,
1779602309513,1,200,10.221,
1779602309514,1,200,16.963,
1779602309514,1,200,23.996,
1779602309515,1,200,10.568,
1779602309516,1,200,14.195,
1779602309518,1,200,4.316,
1779602309518,1,200,9.800,
1779602309519,1,200,7.001,
1779602309520,1,200,13.939,
1779602309521,1,200,22.232,
1779602309522,1,200,16.155,
1779602309523,1,200,11.140,
