window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779525603118,1779525604118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,638,638,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779525604118,1779525605118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,638,638,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525605118,1779525606118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,94,20,4,0,4,4,20,20,54,20,0,0,0,0,0,0,0,642,642,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525606118,1779525607118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,89,25,5,0,5,5,25,25,39,25,0,0,0,0,0,0,0,647,647,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525607118,1779525608118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,89,20,4,0,4,4,20,20,49,20,0,0,0,0,0,0,0,651,651,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525608118,1779525609118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,82,20,4,0,4,4,20,20,42,20,0,0,0,0,0,0,0,655,655,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525609118,1779525610118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,87,25,5,0,5,5,25,25,37,25,0,0,0,0,0,0,0,660,660,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525610118,1779525611118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,116,20,4,0,4,4,20,20,76,20,0,0,0,0,0,0,0,664,664,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525611118,1779525612118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,245,20,4,0,4,4,20,20,205,20,0,0,0,0,0,0,0,668,668,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525612118,1779525613118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,231,25,5,0,5,5,25,25,181,25,0,0,0,0,0,0,0,673,673,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,control_plane_recovery,event_manifest,0,1
1779525613118,1779525614118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,72,20,4,0,4,4,20,20,32,20,0,0,0,0,0,0,0,677,677,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,control_plane_recovery,event_manifest,0,1
1779525614118,1779525615118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,71,20,4,0,4,4,20,20,31,20,0,0,0,0,0,0,0,681,682,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,control_plane_recovery,event_manifest,0,1
1779525615118,1779525616118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,104,25,5,0,5,5,25,25,54,25,0,0,0,0,0,0,0,686,686,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,control_plane_recovery,event_manifest,0,1
1779525616118,1779525617118,1.000,map-rebuild-20260523T083956Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,71,20,4,0,4,4,20,20,31,20,0,0,0,0,0,0,0,690,690,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,control_plane_recovery,event_manifest,0,1
