window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779537047472,1779537048472,1.000,traffic-burst-20260523T114100Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,187,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,13229,13229,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779537048472,1779537049472,1.000,traffic-burst-20260523T114100Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,198,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,13229,13229,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537049472,1779537050472,1.000,traffic-burst-20260523T114100Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,257,20,0,0,0,0,20,20,217,20,0,0,0,0,0,0,0,13229,13229,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537050472,1779537051472,1.000,traffic-burst-20260523T114100Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,260,20,0,0,0,0,20,20,220,20,0,0,0,0,0,0,0,13229,13229,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537051472,1779537052472,1.000,traffic-burst-20260523T114100Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,255,20,1,0,1,1,20,20,215,20,0,0,0,0,0,0,0,13230,13230,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537052472,1779537053472,1.000,traffic-burst-20260523T114100Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,274,25,0,0,0,0,25,25,224,25,0,0,0,0,0,0,0,13230,13230,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537053472,1779537054472,1.000,traffic-burst-20260523T114100Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,243,20,1,0,1,1,20,20,203,20,0,0,0,0,0,0,0,13231,13231,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537054472,1779537055472,1.000,traffic-burst-20260523T114100Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,388,20,0,0,0,0,20,20,348,20,0,0,0,0,0,0,0,13231,13231,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,load_surge,event_manifest,1,0
1779537055472,1779537056472,1.000,traffic-burst-20260523T114100Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,2535,797,10,0,10,10,797,793,945,793,0,0,0,0,0,0,0,13242,13244,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,load_surge,event_manifest,1,0
1779537056472,1779537057472,1.000,traffic-burst-20260523T114100Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,19339,6388,87,0,87,87,6388,6387,6564,6387,0,0,0,0,0,0,0,13329,13331,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,load_surge,event_manifest,1,0
