window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779536890430,1779536891430,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,154,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779536891430,1779536892430,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,192,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536892430,1779536893430,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,255,20,4,0,4,4,20,20,215,20,0,0,0,0,0,0,0,4,4,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536893430,1779536894430,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,259,25,5,0,5,5,25,25,209,25,0,0,0,0,0,0,0,9,9,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536894430,1779536895430,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,241,20,4,0,4,4,20,20,202,20,0,0,0,0,0,0,0,13,13,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536895430,1779536896430,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,245,20,4,0,4,4,20,20,204,20,0,0,0,0,0,0,0,17,17,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536896430,1779536897430,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,287,25,5,0,5,5,25,25,237,25,0,0,0,0,0,0,0,22,22,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536907037,1779536908037,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,291,25,5,0,5,5,25,25,241,25,0,0,0,0,0,0,0,23,23,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,control_plane_recovery,event_manifest,0,1
1779536908037,1779536909037,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,277,20,4,0,4,4,20,20,237,20,0,0,0,0,0,0,0,27,27,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536909037,1779536910037,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,248,20,4,0,4,4,20,20,208,20,0,0,0,0,0,0,0,31,31,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536910037,1779536911037,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,242,25,5,0,5,5,25,25,192,25,0,0,0,0,0,0,0,36,36,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536911037,1779536912037,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,246,20,4,0,4,4,20,20,206,20,0,0,0,0,0,0,0,40,40,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779536912037,1779536913037,1.000,agent-restart-20260523T113700Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,233,20,4,0,4,4,20,20,193,20,0,0,0,0,0,0,0,44,44,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
