window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779537280593,1779537281593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,176,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779537281593,1779537282593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,225,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537282593,1779537283593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,236,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537283593,1779537284593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,209,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537284593,1779537285593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,186,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,1,0,-1,0,1,0,1,1,0,normal,derived,0,0
1779537285593,1779537286593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,0,encap,0,211,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,-1,1,1,0,2,0,1,normal,derived,0,0
1779537286593,1779537287593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,0,encap,0,176,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0
1779537287593,1779537288593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,134,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,2,1,1,0,1,1,0,normal,derived,0,0
1779537288593,1779537289593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,166,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537289593,1779537290593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,183,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537290593,1779537291593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,170,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537291593,1779537292593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,357,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,1,1,0,0,service_reconcile,event_manifest,0,1
1779537292593,1779537293593,1.000,service-delete-recreate-20260523T114500Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,269,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,1,1,0,0,service_reconcile,event_manifest,0,1
