window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779546523773,1779546524773,1.000,phase5-on-local,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,179,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,14031,14006,0,0,0,600,30,1,1,0,1,1,1,1,2,1,0,normal,derived,0,0
1779546524773,1779546525773,1.000,phase5-on-local,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,198,2,0,0,0,0,2,0,196,0,0,0,0,0,0,0,0,14031,14006,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0
1779546525773,1779546526773,1.000,phase5-on-local,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,280,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,14031,14006,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0
1779546526773,1779546527773,1.000,phase5-on-local,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,240,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,14031,14006,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0
1779546527773,1779546528773,1.000,phase5-on-local,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,12478,4095,5,0,5,5,4095,4088,4295,4088,0,0,0,0,0,0,0,14036,14011,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0
1779546528773,1779546529773,1.000,phase5-on-local,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,16414,5407,7,0,7,7,5408,5403,5605,5404,0,0,0,0,0,0,0,14043,14018,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0
1779546529773,1779546530773,1.000,phase5-on-local,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,16143,5316,6,0,6,6,5316,5310,5516,5309,0,0,0,0,0,0,0,14049,14026,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0
1779546530773,1779546531773,1.000,phase5-on-local,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,15266,5034,8,0,8,8,5033,5020,5212,5020,0,0,0,0,0,0,0,14057,14033,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0
1779546531773,1779546532773,1.000,phase5-on-local,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,15005,4941,6,0,6,6,4941,4925,5139,4925,0,0,0,0,0,0,0,14063,14038,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0
1779546532773,1779546533773,1.000,phase5-on-local,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,16779,5542,6,0,6,6,5543,5529,5710,5529,0,0,0,0,0,0,0,14070,14044,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0
