window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779525120040,1779525121040,1.000,normal-steady-state-20260523T083153Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779525121040,1779525122040,1.000,normal-steady-state-20260523T083153Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525122040,1779525123040,1.000,normal-steady-state-20260523T083153Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,87,20,4,0,4,4,20,20,47,20,0,0,0,0,0,0,0,4,4,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525123040,1779525124040,1.000,normal-steady-state-20260523T083153Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,77,20,4,0,4,4,20,20,37,20,0,0,0,0,0,0,0,8,8,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525124040,1779525125040,1.000,normal-steady-state-20260523T083153Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,117,25,5,0,5,5,25,25,67,25,0,0,0,0,0,0,0,13,13,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525125040,1779525126040,1.000,normal-steady-state-20260523T083153Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,62,20,4,0,4,4,20,20,22,20,0,0,0,0,0,0,0,17,17,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525126040,1779525127040,1.000,normal-steady-state-20260523T083153Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,84,20,4,0,4,4,20,20,44,20,0,0,0,0,0,0,0,21,21,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525127040,1779525128040,1.000,normal-steady-state-20260523T083153Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,83,25,5,0,5,5,25,25,33,25,0,0,0,0,0,0,0,26,26,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525128040,1779525129040,1.000,normal-steady-state-20260523T083153Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,108,20,4,0,4,4,20,20,68,20,0,0,0,0,0,0,0,30,30,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525129040,1779525130040,1.000,normal-steady-state-20260523T083153Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,68,20,4,0,4,4,20,20,28,20,0,0,0,0,0,0,0,34,34,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
