window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779537321427,1779537322427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,207,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779537322427,1779537323427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,217,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537323427,1779537324427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,240,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537324427,1779537325427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537325427,1779537326427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,155,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537326427,1779537327427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,0,encap,0,218,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,-2,1,1,0,1,0,1,normal,derived,0,0
1779537327427,1779537328427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,0,encap,0,182,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0
1779537328427,1779537329427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,0,encap,0,192,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0
1779537329427,1779537330427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,0,encap,0,162,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0
1779537330427,1779537331427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,205,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,2,1,1,0,1,1,0,normal,derived,0,0
1779537331427,1779537332427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,197,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537332427,1779537333427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,193,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537333427,1779537334427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,185,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537334427,1779537335427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,292,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,service_reconcile,event_manifest,0,1
1779537335427,1779537336427,1.000,service-delete-recreate-20260523T114600Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,204,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,service_reconcile,event_manifest,0,1
