window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779537318779,1779537319779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,169,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779537319779,1779537320779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,169,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537320779,1779537321779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,235,13,0,0,0,0,13,12,210,12,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537321779,1779537322779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,273,22,0,0,0,0,22,23,228,23,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537322779,1779537323779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,268,20,0,0,0,0,20,20,228,20,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537323779,1779537324779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,284,25,0,0,0,0,25,25,236,25,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537324779,1779537325779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,180,20,0,0,0,0,20,20,138,20,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537325779,1779537326779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,0,encap,0,283,20,0,0,0,0,20,20,243,20,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,0,0,0,-2,1,1,0,1,0,1,normal,derived,0,0
1779537326779,1779537327779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,0,encap,0,184,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0
1779537327779,1779537328779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,0,encap,0,233,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0
1779537328779,1779537329779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,0,encap,0,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0
1779537329779,1779537330779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,202,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,2,1,1,0,1,1,0,normal,derived,0,0
1779537330779,1779537331779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,241,20,0,0,0,0,20,20,201,20,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537331779,1779537332779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,246,25,0,0,0,0,25,25,196,25,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537332779,1779537333779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,387,20,0,0,0,0,20,20,347,20,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,service_reconcile,event_manifest,1,0
1779537333779,1779537334779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,217,20,0,0,0,0,20,20,177,20,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,service_reconcile,event_manifest,0,1
1779537334779,1779537335779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,260,25,0,0,0,0,25,25,210,25,0,0,0,0,0,0,0,14068,14068,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,service_reconcile,event_manifest,0,1
1779537335779,1779537336779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,265,20,1,0,1,1,20,20,225,20,0,0,0,0,0,0,0,14069,14069,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,service_reconcile,event_manifest,0,1
1779537336779,1779537337779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,221,20,0,0,0,0,20,20,181,20,0,0,0,0,0,0,0,14069,14069,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,service_reconcile,event_manifest,0,1
1779537337779,1779537338779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,310,25,0,0,0,0,25,25,260,25,0,0,0,0,0,0,0,14069,14069,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,service_reconcile,event_manifest,0,1
1779537338779,1779537339779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,253,20,0,0,0,0,20,20,213,20,0,0,0,0,0,0,0,14069,14069,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779537339779,1779537340779,1.000,service-delete-recreate-20260523T114600Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,258,20,0,0,0,0,20,20,218,20,0,0,0,0,0,0,0,14069,14069,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
