ts_unix_ms,ok,status_code,latency_ms,error
1779602209641,1,200,16.720,
1779602209642,1,200,13.128,
1779602209643,1,200,9.473,
1779602209643,1,200,17.426,
1779602209645,1,200,6.014,
1779602209645,1,200,17.006,
1779602209646,1,200,15.855,
1779602209648,1,200,9.489,
1779602209649,1,200,8.734,
1779602209650,1,200,8.439,
1779602209651,1,200,19.487,
1779602209653,1,200,19.745,
1779602209654,1,200,12.245,
1779602209655,1,200,3.592,
1779602209655,1,200,5.190,
1779602209656,1,200,6.350,
1779602209656,1,200,12.771,
1779602209656,1,200,13.762,
1779602209657,1,200,21.701,
1779602209658,1,200,23.541,
1779602209659,1,200,40.293,
1779602209661,1,200,14.314,
1779602209662,1,200,26.126,
1779602209662,1,200,28.449,
1779602209663,1,200,9.553,
1779602209665,1,200,20.298,
1779602209666,1,200,10.833,
1779602209666,1,200,9.006,
1779602209667,1,200,10.658,
1779602209668,1,200,22.320,
1779602209668,1,200,8.458,
1779602209669,1,200,13.277,
1779602209669,1,200,12.955,
1779602209670,1,200,12.401,
1779602209671,1,200,23.116,
1779602209673,1,200,3.977,
1779602209676,1,200,8.988,
1779602209677,1,200,24.551,
1779602209678,1,200,22.372,
1779602209679,1,200,11.164,
1779602209681,1,200,11.144,
1779602209681,1,200,14.899,
1779602209681,1,200,15.822,
1779602209682,1,200,18.862,
1779602209683,1,200,12.405,
1779602209683,1,200,22.304,
1779602209684,1,200,13.069,
1779602209685,1,200,12.556,
1779602209687,1,200,6.373,
1779602209687,1,200,4.077,
1779602209688,1,200,7.318,
1779602209689,1,200,26.139,
1779602209689,1,200,3.901,
1779602209690,1,200,11.768,
1779602209691,1,200,9.466,
1779602209693,1,200,8.962,
1779602209694,1,200,32.621,
1779602209695,1,200,16.167,
1779602209696,1,200,12.901,
1779602209696,1,200,28.302,
1779602209696,1,200,30.614,
1779602209697,1,200,20.654,
1779602209698,1,200,15.412,
1779602209698,1,200,8.987,
1779602209699,1,200,8.876,
1779602209699,1,200,21.960,
1779602209701,1,200,13.814,
1779602209702,1,200,14.633,
1779602209703,1,200,7.752,
1779602209704,1,200,15.029,
1779602209704,1,200,11.268,
1779602209704,1,200,7.847,
1779602209705,1,200,9.885,
1779602209706,1,200,7.331,
1779602209707,1,200,8.134,
1779602209708,1,200,11.733,
1779602209709,1,200,14.324,
1779602209710,1,200,7.096,
1779602209711,1,200,22.610,
1779602209712,1,200,21.229,
1779602209715,1,200,11.092,
1779602209715,1,200,7.364,
1779602209716,1,200,11.191,
1779602209716,1,200,15.367,
1779602209717,1,200,20.880,
1779602209717,1,200,15.247,
1779602209718,1,200,14.001,
1779602209719,1,200,19.513,
1779602209721,1,200,8.665,
1779602209721,1,200,10.030,
1779602209722,1,200,16.427,
1779602209723,1,200,17.457,
1779602209725,1,200,14.176,
1779602209725,1,200,16.557,
1779602209727,1,200,29.014,
1779602209728,1,200,9.413,
1779602209728,1,200,12.625,
1779602209729,1,200,21.860,
1779602209729,1,200,13.807,
1779602209731,1,200,10.419,
1779602209732,1,200,15.472,
1779602209732,1,200,17.541,
1779602209733,1,200,15.729,
1779602209734,1,200,13.005,
1779602209737,1,200,12.193,
1779602209738,1,200,15.810,
1779602209739,1,200,15.637,
1779602209740,1,200,11.170,
1779602209740,1,200,8.066,
1779602209743,1,200,13.730,
1779602209743,1,200,25.661,
1779602209744,1,200,12.587,
1779602209744,1,200,16.609,
1779602209745,1,200,26.085,
1779602209746,1,200,16.661,
1779602209749,1,200,15.335,
1779602209750,1,200,7.465,
1779602209751,1,200,26.615,
1779602209752,1,200,24.944,
1779602209753,1,200,14.876,
1779602209754,1,200,21.704,
1779602209756,1,200,17.907,
1779602209757,1,200,13.800,
1779602209757,1,200,12.818,
1779602209757,1,200,20.021,
1779602209758,1,200,5.238,
1779602209760,1,200,14.550,
1779602209760,1,200,11.290,
1779602209761,1,200,16.890,
1779602209763,1,200,30.434,
1779602209764,1,200,23.953,
1779602209764,1,200,6.825,
1779602209766,1,200,15.410,
1779602209766,1,200,11.994,
1779602209767,1,200,15.366,
1779602209767,1,200,10.449,
1779602209768,1,200,21.571,
1779602209768,1,200,16.191,
1779602209769,1,200,10.459,
1779602209770,1,200,30.101,
1779602209770,1,200,13.303,
1779602209773,1,200,7.642,
1779602209775,1,200,8.413,
1779602209777,1,200,15.706,
1779602209778,1,200,9.163,
1779602209779,1,200,19.289,
1779602209779,1,200,12.378,
1779602209780,1,200,9.010,
1779602209780,1,200,17.495,
1779602209781,1,200,11.635,
1779602209782,1,200,17.268,
1779602209785,1,200,18.039,
1779602209786,1,200,4.373,
1779602209787,1,200,11.247,
1779602209787,1,200,30.077,
1779602209788,1,200,20.220,
1779602209789,1,200,25.088,
1779602209790,1,200,22.683,
1779602209791,1,200,14.362,
1779602209792,1,200,12.976,
1779602209793,1,200,13.838,
1779602209794,1,200,20.508,
1779602209795,1,200,34.955,
1779602209796,1,200,15.733,
1779602209798,1,200,18.349,
1779602209799,1,200,10.599,
1779602209799,1,200,21.157,
1779602209800,1,200,18.177,
1779602209800,1,200,6.331,
1779602209803,1,200,11.538,
1779602209804,1,200,14.445,
1779602209805,1,200,9.683,
1779602209807,1,200,16.287,
1779602209809,1,200,24.825,
1779602209810,1,200,23.826,
1779602209811,1,200,7.090,
1779602209811,1,200,11.925,
1779602209812,1,200,15.345,
1779602209812,1,200,20.541,
1779602209817,1,200,29.643,
1779602209817,1,200,17.842,
1779602209819,1,200,8.191,
1779602209820,1,200,22.107,
1779602209820,1,200,33.726,
1779602209822,1,200,28.972,
1779602209823,1,200,18.323,
1779602209824,1,200,7.037,
1779602209825,1,200,12.307,
1779602209826,1,200,8.147,
1779602209826,1,200,23.766,
1779602209827,1,200,26.758,
1779602209829,1,200,18.028,
1779602209831,1,200,21.251,
1779602209831,1,200,11.381,
1779602209832,1,200,20.728,
1779602209833,1,200,13.419,
1779602209833,1,200,7.556,
1779602209834,1,200,10.395,
1779602209836,1,200,14.953,
1779602209837,1,200,38.260,
1779602209838,1,200,12.789,
1779602209838,1,200,11.817,
1779602209839,1,200,29.273,
1779602209840,1,200,7.566,
1779602209841,1,200,18.624,
1779602209841,1,200,17.416,
1779602209842,1,200,9.929,
1779602209843,1,200,36.148,
1779602209844,1,200,10.444,
1779602209844,1,200,12.676,
1779602209846,1,200,18.525,
1779602209848,1,200,10.785,
1779602209849,1,200,13.252,
1779602209850,1,200,20.888,
1779602209851,1,200,10.173,
1779602209854,1,200,22.997,
1779602209854,1,200,9.875,
1779602209855,1,200,18.186,
1779602209856,1,200,13.200,
1779602209857,1,200,9.016,
1779602209858,1,200,18.454,
1779602209858,1,200,15.304,
1779602209858,1,200,17.481,
1779602209859,1,200,9.284,
1779602209860,1,200,6.138,
1779602209861,1,200,26.525,
1779602209862,1,200,11.311,
1779602209863,1,200,14.554,
1779602209864,1,200,20.597,
1779602209866,1,200,9.891,
1779602209867,1,200,21.812,
1779602209868,1,200,30.110,
1779602209869,1,200,7.449,
1779602209870,1,200,28.976,
1779602209871,1,200,13.187,
1779602209871,1,200,16.979,
1779602209873,1,200,17.561,
1779602209873,1,200,14.549,
1779602209873,1,200,14.238,
1779602209875,1,200,6.511,
1779602209876,1,200,6.366,
1779602209877,1,200,18.831,
1779602209878,1,200,18.116,
1779602209879,1,200,15.776,
1779602209880,1,200,15.996,
1779602209881,1,200,11.224,
1779602209881,1,200,20.299,
1779602209881,1,200,23.640,
1779602209883,1,200,9.641,
1779602209885,1,200,6.732,
1779602209886,1,200,6.341,
1779602209886,1,200,20.686,
1779602209887,1,200,13.403,
1779602209888,1,200,11.184,
1779602209889,1,200,8.485,
1779602209890,1,200,9.356,
1779602209893,1,200,25.495,
1779602209894,1,200,7.936,
1779602209895,1,200,13.554,
1779602209895,1,200,22.488,
1779602209896,1,200,25.118,
1779602209896,1,200,20.154,
1779602209897,1,200,25.493,
1779602209899,1,200,9.550,
1779602209899,1,200,8.882,
1779602209900,1,200,24.479,
1779602209900,1,200,14.127,
1779602209901,1,200,12.363,
1779602209902,1,200,6.290,
1779602209904,1,200,9.767,
1779602209905,1,200,21.731,
1779602209905,1,200,17.990,
1779602209907,1,200,21.743,
1779602209908,1,200,11.867,
1779602209910,1,200,14.180,
1779602209912,1,200,9.486,
1779602209912,1,200,30.942,
1779602209913,1,200,17.640,
1779602209913,1,200,14.364,
1779602209916,1,200,16.531,
1779602209917,1,200,16.712,
1779602209918,1,200,21.128,
1779602209919,1,200,6.363,
1779602209920,1,200,26.734,
1779602209920,1,200,21.552,
1779602209922,1,200,21.703,
1779602209922,1,200,12.368,
1779602209923,1,200,19.111,
1779602209924,1,200,18.890,
1779602209926,1,200,21.437,
1779602209928,1,200,21.023,
1779602209928,1,200,14.879,
1779602209930,1,200,18.366,
1779602209931,1,200,13.316,
1779602209932,1,200,20.508,
1779602209933,1,200,13.524,
1779602209936,1,200,18.015,
1779602209937,1,200,17.576,
1779602209938,1,200,14.771,
1779602209939,1,200,14.634,
1779602209939,1,200,6.518,
1779602209941,1,200,32.288,
1779602209941,1,200,19.401,
1779602209943,1,200,16.587,
1779602209943,1,200,12.907,
1779602209944,1,200,27.515,
1779602209944,1,200,16.406,
1779602209946,1,200,14.985,
1779602209947,1,200,7.573,
1779602209947,1,200,27.120,
1779602209948,1,200,9.704,
1779602209949,1,200,27.637,
1779602209953,1,200,12.234,
1779602209953,1,200,11.742,
1779602209954,1,200,17.766,
1779602209955,1,200,26.318,
1779602209959,1,200,16.460,
1779602209959,1,200,21.396,
1779602209960,1,200,15.557,
1779602209960,1,200,11.001,
1779602209961,1,200,13.262,
1779602209961,1,200,12.724,
1779602209961,1,200,29.148,
1779602209962,1,200,15.294,
1779602209963,1,200,10.016,
1779602209966,1,200,28.276,
1779602209966,1,200,11.266,
1779602209968,1,200,5.060,
1779602209968,1,200,24.891,
1779602209969,1,200,25.285,
1779602209969,1,200,23.408,
1779602209970,1,200,9.493,
1779602209971,1,200,17.147,
1779602209973,1,200,11.769,
1779602209974,1,200,14.086,
1779602209975,1,200,5.655,
1779602209978,1,200,17.884,
1779602209981,1,200,27.428,
1779602209982,1,200,10.552,
1779602209982,1,200,12.665,
1779602209983,1,200,14.732,
1779602209983,1,200,9.605,
1779602209984,1,200,24.176,
1779602209985,1,200,22.612,
1779602209986,1,200,20.348,
1779602209987,1,200,25.322,
1779602209987,1,200,18.746,
1779602209989,1,200,11.240,
1779602209989,1,200,16.498,
1779602209991,1,200,31.478,
1779602209992,1,200,16.917,
1779602209995,1,200,28.875,
1779602209996,1,200,14.630,
1779602209997,1,200,12.075,
1779602209997,1,200,14.876,
1779602209998,1,200,8.407,
1779602209999,1,200,15.543,
1779602210000,1,200,29.387,
1779602210000,1,200,13.330,
1779602210001,1,200,15.926,
1779602210005,1,200,13.150,
1779602210007,1,200,10.873,
1779602210008,1,200,13.645,
1779602210009,1,200,22.023,
1779602210009,1,200,8.616,
1779602210009,1,200,12.808,
1779602210010,1,200,9.503,
1779602210011,1,200,21.834,
1779602210012,1,200,26.023,
1779602210013,1,200,22.272,
1779602210013,1,200,15.433,
1779602210014,1,200,5.883,
1779602210015,1,200,31.725,
1779602210015,1,200,34.600,
1779602210017,1,200,17.177,
1779602210018,1,200,9.015,
1779602210019,1,200,14.203,
1779602210021,1,200,10.970,
1779602210023,1,200,15.448,
1779602210024,1,200,26.686,
1779602210024,1,200,10.781,
1779602210026,1,200,7.695,
1779602210028,1,200,8.801,
1779602210029,1,200,11.814,
1779602210029,1,200,19.853,
1779602210030,1,200,15.444,
1779602210031,1,200,18.441,
1779602210033,1,200,17.435,
1779602210034,1,200,34.708,
1779602210034,1,200,24.986,
1779602210034,1,200,19.686,
1779602210035,1,200,12.127,
1779602210036,1,200,11.854,
1779602210037,1,200,9.333,
1779602210038,1,200,14.486,
1779602210038,1,200,25.065,
1779602210040,1,200,5.966,
1779602210041,1,200,30.119,
1779602210043,1,200,13.610,
1779602210046,1,200,11.421,
1779602210048,1,200,9.313,
1779602210048,1,200,7.233,
1779602210049,1,200,13.525,
1779602210050,1,200,20.190,
1779602210050,1,200,14.995,
1779602210051,1,200,12.976,
1779602210052,1,200,14.615,
1779602210052,1,200,26.298,
1779602210053,1,200,24.549,
1779602210054,1,200,10.825,
1779602210055,1,200,22.591,
1779602210056,1,200,34.481,
1779602210057,1,200,10.973,
1779602210058,1,200,9.969,
1779602210058,1,200,27.067,
1779602210059,1,200,9.879,
1779602210060,1,200,7.902,
1779602210061,1,200,9.830,
1779602210062,1,200,5.538,
1779602210063,1,200,4.023,
1779602210065,1,200,12.200,
1779602210065,1,200,31.095,
1779602210066,1,200,17.282,
1779602210067,1,200,16.680,
1779602210068,1,200,28.039,
1779602210069,1,200,11.038,
1779602210071,1,200,7.402,
1779602210073,1,200,14.927,
1779602210073,1,200,18.773,
1779602210074,1,200,9.173,
1779602210075,1,200,18.972,
1779602210076,1,200,8.780,
1779602210077,1,200,23.617,
1779602210079,1,200,29.211,
1779602210079,1,200,12.774,
1779602210080,1,200,19.852,
1779602210080,1,200,14.504,
1779602210081,1,200,8.269,
1779602210083,1,200,13.323,
1779602210084,1,200,9.831,
1779602210084,1,200,23.360,
1779602210085,1,200,12.526,
1779602210086,1,200,20.968,
1779602210086,1,200,6.527,
1779602210087,1,200,31.611,
1779602210089,1,200,26.429,
1779602210089,1,200,14.123,
1779602210090,1,200,7.863,
1779602210092,1,200,13.163,
1779602210093,1,200,15.881,
1779602210093,1,200,11.659,
1779602210094,1,200,8.875,
1779602210097,1,200,16.826,
1779602210098,1,200,21.208,
1779602210098,1,200,11.315,
1779602210099,1,200,28.018,
1779602210100,1,200,9.357,
1779602210102,1,200,7.849,
1779602210102,1,200,22.920,
1779602210103,1,200,13.892,
1779602210105,1,200,20.179,
1779602210105,1,200,19.510,
1779602210105,1,200,21.276,
1779602210107,1,200,9.718,
1779602210108,1,200,14.728,
1779602210109,1,200,22.181,
1779602210110,1,200,20.609,
1779602210113,1,200,10.469,
1779602210114,1,200,15.767,
1779602210114,1,200,9.681,
1779602210114,1,200,15.951,
1779602210116,1,200,13.202,
1779602210116,1,200,8.696,
1779602210117,1,200,14.982,
1779602210120,1,200,20.967,
1779602210121,1,200,5.008,
1779602210122,1,200,21.811,
1779602210122,1,200,9.143,
1779602210125,1,200,19.069,
1779602210125,1,200,19.681,
1779602210125,1,200,18.424,
1779602210126,1,200,15.934,
1779602210126,1,200,33.955,
1779602210129,1,200,35.598,
1779602210129,1,200,15.283,
1779602210131,1,200,22.450,
1779602210132,1,200,18.051,
1779602210133,1,200,16.339,
1779602210133,1,200,8.618,
1779602210134,1,200,11.329,
1779602210134,1,200,19.611,
1779602210135,1,200,8.788,
1779602210136,1,200,11.336,
1779602210137,1,200,20.229,
1779602210138,1,200,12.351,
1779602210139,1,200,17.887,
1779602210140,1,200,6.225,
1779602210141,1,200,21.165,
1779602210142,1,200,20.333,
1779602210143,1,200,13.899,
1779602210144,1,200,18.232,
1779602210145,1,200,12.158,
1779602210146,1,200,14.579,
1779602210146,1,200,13.358,
1779602210146,1,200,12.131,
1779602210148,1,200,12.604,
1779602210149,1,200,20.005,
1779602210150,1,200,17.203,
1779602210154,1,200,10.296,
1779602210154,1,200,12.150,
1779602210155,1,200,14.695,
1779602210157,1,200,10.750,
1779602210157,1,200,11.353,
1779602210158,1,200,20.294,
1779602210158,1,200,10.442,
1779602210159,1,200,13.974,
1779602210160,1,200,13.812,
1779602210161,1,200,12.695,
1779602210162,1,200,24.273,
1779602210163,1,200,8.294,
1779602210164,1,200,22.773,
1779602210165,1,200,28.444,
1779602210167,1,200,28.447,
1779602210168,1,200,10.897,
1779602210170,1,200,20.142,
1779602210170,1,200,16.122,
1779602210171,1,200,11.309,
1779602210173,1,200,9.588,
1779602210174,1,200,16.043,
1779602210174,1,200,14.217,
1779602210175,1,200,21.102,
1779602210176,1,200,14.352,
1779602210177,1,200,34.602,
1779602210178,1,200,7.526,
1779602210179,1,200,14.486,
1779602210180,1,200,6.170,
1779602210181,1,200,23.164,
1779602210182,1,200,24.822,
1779602210182,1,200,19.718,
1779602210184,1,200,8.472,
1779602210185,1,200,14.685,
1779602210185,1,200,10.861,
1779602210187,1,200,23.948,
1779602210188,1,200,10.311,
1779602210189,1,200,9.206,
1779602210192,1,200,17.031,
1779602210193,1,200,18.915,
1779602210193,1,200,25.228,
1779602210194,1,200,16.175,
1779602210194,1,200,8.615,
1779602210195,1,200,13.590,
1779602210196,1,200,16.319,
1779602210197,1,200,30.306,
1779602210199,1,200,16.860,
1779602210200,1,200,18.594,
1779602210201,1,200,16.190,
1779602210202,1,200,8.276,
1779602210204,1,200,8.719,
1779602210204,1,200,33.172,
1779602210204,1,200,20.000,
1779602210206,1,200,13.512,
1779602210208,1,200,14.137,
1779602210209,1,200,9.578,
1779602210209,1,200,20.540,
1779602210210,1,200,21.475,
1779602210211,1,200,11.059,
1779602210212,1,200,18.971,
1779602210214,1,200,26.425,
1779602210214,1,200,13.537,
1779602210215,1,200,18.032,
1779602210217,1,200,5.426,
1779602210217,1,200,21.514,
1779602210219,1,200,25.183,
1779602210221,1,200,18.305,
1779602210222,1,200,9.895,
1779602210222,1,200,14.251,
1779602210224,1,200,18.056,
1779602210225,1,200,20.888,
1779602210225,1,200,7.882,
1779602210226,1,200,17.269,
1779602210226,1,200,22.211,
1779602210227,1,200,13.385,
1779602210227,1,200,17.405,
1779602210230,1,200,10.955,
1779602210230,1,200,14.524,
1779602210232,1,200,17.279,
1779602210235,1,200,10.864,
1779602210235,1,200,30.654,
1779602210236,1,200,8.288,
1779602210239,1,200,8.565,
1779602210239,1,200,14.374,
1779602210240,1,200,30.322,
1779602210241,1,200,23.684,
1779602210242,1,200,16.125,
1779602210243,1,200,17.930,
1779602210244,1,200,16.472,
1779602210245,1,200,22.482,
1779602210247,1,200,17.607,
1779602210248,1,200,12.548,
1779602210249,1,200,26.923,
1779602210250,1,200,10.881,
1779602210251,1,200,10.254,
1779602210251,1,200,25.238,
1779602210252,1,200,20.497,
1779602210254,1,200,14.188,
1779602210255,1,200,34.267,
1779602210257,1,200,21.473,
1779602210257,1,200,13.206,
1779602210258,1,200,22.909,
1779602210258,1,200,13.405,
1779602210259,1,200,16.411,
1779602210260,1,200,16.762,
1779602210262,1,200,9.761,
1779602210263,1,200,15.833,
1779602210264,1,200,14.477,
1779602210265,1,200,8.775,
1779602210266,1,200,17.719,
1779602210267,1,200,11.991,
1779602210267,1,200,13.391,
1779602210268,1,200,19.289,
1779602210270,1,200,18.731,
1779602210270,1,200,31.443,
1779602210271,1,200,19.844,
1779602210272,1,200,14.019,
1779602210273,1,200,11.362,
1779602210274,1,200,16.127,
1779602210275,1,200,18.554,
1779602210276,1,200,8.713,
1779602210277,1,200,9.747,
1779602210279,1,200,13.299,
1779602210280,1,200,10.382,
1779602210280,1,200,21.511,
1779602210282,1,200,10.205,
1779602210283,1,200,19.086,
1779602210283,1,200,23.603,
1779602210284,1,200,18.534,
1779602210285,1,200,13.754,
1779602210286,1,200,22.582,
1779602210287,1,200,10.105,
1779602210288,1,200,14.613,
1779602210289,1,200,20.512,
1779602210290,1,200,9.398,
1779602210290,1,200,14.547,
1779602210291,1,200,17.292,
1779602210293,1,200,9.653,
1779602210293,1,200,22.893,
1779602210295,1,200,12.869,
1779602210296,1,200,5.806,
1779602210297,1,200,21.497,
1779602210298,1,200,9.508,
1779602210298,1,200,12.664,
1779602210299,1,200,19.794,
1779602210300,1,200,16.357,
1779602210301,1,200,5.979,
1779602210302,1,200,16.562,
1779602210303,1,200,15.546,
1779602210304,1,200,10.829,
1779602210306,1,200,15.970,
1779602210307,1,200,15.316,
1779602210307,1,200,24.209,
1779602210308,1,200,27.890,
1779602210309,1,200,10.605,
1779602210311,1,200,14.016,
1779602210312,1,200,12.849,
1779602210313,1,200,8.775,
1779602210315,1,200,13.636,
1779602210316,1,200,7.114,
1779602210318,1,200,24.896,
1779602210319,1,200,17.244,
1779602210321,1,200,13.510,
1779602210322,1,200,9.594,
1779602210322,1,200,15.308,
1779602210322,1,200,21.755,
1779602210322,1,200,33.727,
1779602210323,1,200,17.170,
1779602210324,1,200,20.600,
1779602210324,1,200,13.334,
1779602210325,1,200,28.560,
1779602210326,1,200,17.203,
1779602210326,1,200,11.165,
1779602210327,1,200,13.717,
1779602210327,1,200,4.476,
1779602210330,1,200,10.764,
1779602210332,1,200,15.568,
1779602210332,1,200,6.811,
1779602210333,1,200,6.913,
1779602210333,1,200,6.818,
1779602210335,1,200,12.757,
1779602210336,1,200,15.062,
1779602210336,1,200,14.530,
1779602210337,1,200,9.556,
1779602210337,1,200,39.580,
1779602210338,1,200,14.786,
1779602210340,1,200,21.142,
1779602210340,1,200,15.921,
1779602210341,1,200,16.563,
1779602210343,1,200,20.044,
1779602210343,1,200,10.902,
1779602210344,1,200,5.714,
1779602210348,1,200,12.151,
1779602210350,1,200,7.393,
1779602210350,1,200,28.692,
1779602210351,1,200,17.769,
1779602210353,1,200,9.958,
1779602210354,1,200,17.497,
1779602210355,1,200,18.449,
1779602210357,1,200,24.732,
1779602210357,1,200,16.687,
1779602210358,1,200,28.310,
1779602210359,1,200,17.552,
1779602210359,1,200,21.972,
1779602210360,1,200,25.032,
1779602210360,1,200,20.607,
1779602210361,1,200,16.326,
1779602210361,1,200,6.980,
1779602210362,1,200,28.961,
1779602210363,1,200,12.726,
1779602210364,1,200,15.600,
1779602210366,1,200,8.118,
1779602210367,1,200,7.231,
1779602210368,1,200,5.614,
1779602210368,1,200,18.237,
1779602210370,1,200,10.596,
1779602210371,1,200,17.133,
1779602210372,1,200,8.917,
1779602210373,1,200,15.846,
1779602210373,1,200,17.885,
1779602210375,1,200,14.184,
1779602210376,1,200,25.206,
1779602210378,1,200,5.974,
1779602210379,1,200,18.959,
1779602210380,1,200,9.700,
1779602210381,1,200,17.428,
1779602210382,1,200,25.105,
1779602210382,1,200,9.341,
1779602210383,1,200,14.367,
1779602210384,1,200,9.182,
1779602210384,1,200,16.885,
1779602210386,1,200,18.115,
1779602210387,1,200,25.501,
1779602210387,1,200,8.310,
1779602210389,1,200,15.518,
1779602210389,1,200,23.145,
1779602210392,1,200,21.862,
1779602210392,1,200,11.915,
1779602210393,1,200,10.612,
1779602210394,1,200,11.699,
1779602210394,1,200,17.600,
1779602210396,1,200,13.237,
1779602210397,1,200,37.661,
1779602210398,1,200,16.391,
1779602210399,1,200,5.113,
1779602210400,1,200,11.160,
1779602210400,1,200,15.855,
1779602210401,1,200,22.502,
1779602210402,1,200,8.139,
1779602210404,1,200,11.809,
1779602210406,1,200,21.470,
1779602210406,1,200,8.068,
1779602210406,1,200,20.358,
1779602210407,1,200,14.004,
1779602210409,1,200,16.685,
1779602210411,1,200,23.975,
1779602210412,1,200,11.319,
1779602210413,1,200,17.448,
1779602210413,1,200,14.180,
1779602210414,1,200,7.568,
1779602210415,1,200,25.438,
1779602210415,1,200,9.004,
1779602210416,1,200,12.703,
1779602210417,1,200,29.766,
1779602210418,1,200,20.794,
1779602210418,1,200,17.727,
1779602210420,1,200,6.923,
1779602210421,1,200,15.170,
1779602210421,1,200,19.496,
1779602210423,1,200,22.744,
1779602210425,1,200,17.881,
1779602210426,1,200,13.977,
1779602210427,1,200,9.693,
1779602210427,1,200,12.050,
1779602210428,1,200,16.943,
