window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active
1779525964313,1779525965313,1.000,traffic-burst-20260523T084558Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,5795,5785,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0
1779525965313,1779525966313,1.000,traffic-burst-20260523T084558Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5795,5785,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525966313,1779525967313,1.000,traffic-burst-20260523T084558Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,75,16,2,0,2,2,16,15,44,15,0,0,0,0,0,0,0,5797,5787,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525967313,1779525968313,1.000,traffic-burst-20260523T084558Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,18,1,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,5797,5787,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525968313,1779525969313,1.000,traffic-burst-20260523T084558Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,39,5,1,0,1,1,5,5,29,5,0,0,0,0,0,0,0,5798,5788,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525969313,1779525970313,1.000,traffic-burst-20260523T084558Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,62,16,3,0,3,3,16,15,31,15,0,0,0,0,0,0,0,5801,5791,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525970313,1779525971313,1.000,traffic-burst-20260523T084558Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,25,1,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,5801,5791,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0
1779525971313,1779525972313,1.000,traffic-burst-20260523T084558Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,137,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,5801,5791,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,load_surge,event_manifest,1,0
1779525972313,1779525973313,1.000,traffic-burst-20260523T084558Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,2981,1009,163,0,163,163,1009,970,1002,970,0,0,0,0,0,0,0,5964,5955,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,load_surge,event_manifest,1,0
1779525973313,1779525974313,1.000,traffic-burst-20260523T084558Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,119,65,4,0,4,4,65,25,29,25,0,0,0,0,0,0,0,5968,5958,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,load_surge,event_manifest,1,0
