window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active,experiment_type,split,is_baseline_experiment,traffic_probe_total,traffic_probe_success,traffic_probe_success_rate,event_count,source_artifact_dir
1779606631570,1779606632570,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,236,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,6886,6876,0,0,0,600,30,0,0,0,0,0,1,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606632570,1779606633570,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,225,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,6886,6876,0,0,0,600,30,0,0,0,0,0,0,0,1,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606633570,1779606634570,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,508,67,10,0,10,10,67,50,391,50,0,0,0,0,0,0,0,6896,6886,0,0,0,600,30,1,1,0,1,0,1,0,1,1,0,backend_churn,event_manifest,1,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606634570,1779606635570,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,204,17,0,0,0,0,17,0,187,0,0,0,0,0,0,0,0,6896,6886,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,backend_churn,event_manifest,0,1,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606635570,1779606636570,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,324,47,6,0,6,6,47,30,247,30,0,0,0,0,0,0,0,6902,6892,0,0,0,600,30,1,1,0,0,0,0,1,1,0,0,backend_churn,event_manifest,0,1,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606636570,1779606637570,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,165,22,1,0,1,1,22,5,138,5,0,0,0,0,0,0,0,6903,6874,1,94,94,600,30,1,1,0,0,0,0,0,0,0,0,backend_churn,event_manifest,0,1,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606637570,1779606638570,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,223,36,4,0,4,4,36,20,167,20,0,0,0,0,0,0,0,6813,6803,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606638570,1779606639570,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,215,16,0,0,0,0,16,0,199,0,0,0,0,0,0,0,0,6813,6803,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606639570,1779606640570,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,0,184,1,0,0,0,0,1,0,183,0,0,0,0,0,0,0,0,6813,6803,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606579298,1779606580298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,154,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,1,1,1,1,2,1,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606580298,1779606581298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,184,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606581298,1779606582298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,166,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606582298,1779606583298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,210,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606583298,1779606584298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,201,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606584298,1779606585298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,145,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606585298,1779606586298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,198,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606586298,1779606587298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,154,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606587298,1779606588298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,242,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606588298,1779606589298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,229,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606589298,1779606590298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,182,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606590298,1779606591298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,184,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606591298,1779606592298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,235,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606592298,1779606593298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,218,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606593298,1779606594298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,269,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606594298,1779606595298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,194,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606595298,1779606596298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,335,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606596298,1779606597298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,127,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606597298,1779606598298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,151,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,-1,0,1,0,2,0,1,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606598298,1779606599298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,202,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606599298,1779606600298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,137,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606600298,1779606601298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,136,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606601298,1779606602298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,145,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606602298,1779606603298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,148,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606603298,1779606604298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,180,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606604298,1779606605298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,188,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606605298,1779606606298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,176,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606606298,1779606607298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,118,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606607298,1779606608298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,159,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606608298,1779606609298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,210,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,1,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606609298,1779606610298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,167,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606610298,1779606611298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,85,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606611298,1779606612298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,155,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606612298,1779606613298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,198,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606613298,1779606614298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,182,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606614298,1779606615298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,153,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606615298,1779606616298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,185,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606616298,1779606617298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,176,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606617298,1779606618298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,156,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606618298,1779606619298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,196,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606619298,1779606620298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,218,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606620298,1779606621298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,162,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606621298,1779606622298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,213,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606622298,1779606623298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,107,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606623298,1779606624298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,172,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606624298,1779606625298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,185,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606625298,1779606626298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,92,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606626298,1779606627298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,224,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606627298,1779606628298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,114,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606628298,1779606629298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,117,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606629298,1779606630298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,143,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,1,0,1,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606630298,1779606631298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,162,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
1779606631298,1779606632298,1.000,phase6-local-medium-backend-churn-20260524T070925Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,171,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,0,0,0,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,,0,162,149,0.919753,1,artifacts/phase6-local-medium-backend-churn-20260524T070925Z
